budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,Component1,Component2,Component3,Component4,Component5,cluster,Segment
0.0,Sheen Productions,USA,Sang-ok Shin,Comedy,407618.0,3 Ninjas Knuckle Up,PG-13,1995-04-07,85,4.1,Victor Wong,4527,Alex S. Kim,1995,-0.871597179097254,0.0674393747242638,0,first
0.0,Available Light Productions,USA,James Mangold,Drama,986128.0,Heavy,R,1996-06-05,105,7.0,Pruitt Taylor Vince,3835,James Mangold,1995,-0.864567708405561,0.07446884541595691,0,first
0.0,1992 Number Four Limited Partnership,Canada,Kelly Makin,Adventure,4686937.0,Senior Trip,R,1995-09-08,91,5.6,Matt Frewer,4845,Roger Kumble,1995,-0.819599205871371,0.1194373479501468,0,first
250000.0,Fine Line Features,USA,Maria Maggenti,Comedy,1977544.0,The Incredibly True Adventure of Two Girls in Love,R,1995-06-16,94,6.5,Laurel Holloman,3759,Maria Maggenti,1995,-0.8477458296839377,0.08174034352541933,0,first
7000000.0,A Band Apart,France,Desmond Nakano,Drama,3760515.0,White Man's Burden,R,1995-12-01,89,5.2,John Travolta,4197,Desmond Nakano,1995,-0.6971508241078129,-0.025524927426796518,0,first
0.0,Castle Rock Entertainment,USA,Billy Crystal,Comedy,33194500.0,Forget Paris,PG-13,1995-05-19,101,6.4,Billy Crystal,9897,Billy Crystal,1995,-0.47320402065401,0.46583253316750783,0,first
15000000.0,Metro-Goldwyn-Mayer (MGM),USA,Carlo Carlei,Drama,3987649.0,Fluke,PG,1995-06-02,96,6.7,Matthew Modine,5577,James Herbert,1995,-0.5415848307746897,-0.17557111368281783,0,first
0.0,PolyGram Filmed Entertainment,USA,Bill Condon,Horror,13940383.0,Candyman: Farewell to the Flesh,R,1995-03-17,93,5.2,Tony Todd,8119,Clive Barker,1995,-0.7071606525980222,0.2318759012234957,0,first
19000000.0,Avenue Pictures,USA,Michael Hoffman,Biography,4100000.0,Restoration,R,1996-02-02,117,6.7,Robert Downey Jr.,7894,Rose Tremain,1995,-0.46381660971505123,-0.25060898241775165,0,first
0.0,Cantaloupe Production,USA,David Frankel,Comedy,5221281.0,Miami Rhapsody,PG-13,1995-01-27,95,5.4,Sarah Jessica Parker,2821,David Frankel,1995,-0.8131063959159994,0.12593015790551848,0,first
0.0,Miramax,UK,Christopher Monger,Comedy,10904930.0,The Englishman Who Went Up a Hill But Came Down a Mountain,PG,1995-05-12,99,6.6,Hugh Grant,14381,Ifor David Monger,1995,-0.7440444193427838,0.19499213447873415,0,first
0.0,Fast Films,USA,Abel Ferrara,Horror,302393.0,The Addiction,UNRATED,1995-10-06,82,6.4,Lili Taylor,7077,Nicholas St. John,1995,-0.8728757672867987,0.06616078653471924,0,first
0.0,France 3 Cin�ma,France,Claude Chabrol,Crime,76882.0,La C�r�monie,NOT RATED,1996-12-20,112,7.6,Isabelle Huppert,7614,Ruth Rendell,1995,-0.8756159497644644,0.06342060405705346,0,first
2000000.0,Miramax,USA,Paul Auster,Comedy,1275999.0,Blue in the Face,R,1995-10-13,83,6.7,Harvey Keitel,8035,Paul Auster,1995,-0.8228439655996693,0.03978954332456232,0,first
10000000.0,Universal Pictures,USA,J.F. Lawton,Action,6607652.0,The Hunted,R,1995-02-24,100,5.9,Christopher Lambert,3978,J.F. Lawton,1995,-0.6052530000003957,-0.04823167066530853,0,first
10500000.0,Hollywood Pictures,USA,Randall Miller,Comedy,26325256.0,Houseguest,PG,1995-01-06,113,5.9,Sinbad,4716,Michael J. Di Gaetano,1995,-0.3561141603669366,0.18180640774382906,0,first
0.0,Sunshine,France,Michelangelo Antonioni,Drama,30890.0,Beyond the Clouds,NOT RATED,1995-10-27,112,6.5,Fanny Ardant,4750,Tonino Guerra,1995,-0.8761747982131556,0.06286175560836228,0,first
15000000.0,TriStar Pictures,USA,Brett Leonard,Fantasy,12201255.0,Hideaway,R,1995-03-03,106,5.3,Jeff Goldblum,5398,Dean R. Koontz,1995,-0.441781365579421,-0.07576764848754919,0,first
28000000.0,Metro-Goldwyn-Mayer (MGM),Ireland,Don Bluth,Animation,3983912.0,La piedra y el ping�ino,G,1995-04-12,74,5.6,Martin Short,3607,Rachel Koretsky,1995,-0.2933203431176148,-0.42392641785810264,0,first
0.0,TriStar Pictures,USA,John Fortenberry,Comedy,17014653.0,Jury Duty,PG-13,1995-04-12,88,4.1,Pauly Shore,6575,Barbara Williams,1995,-0.6698052207760116,0.2692313330455064,0,first
6400000.0,TriStar Pictures,USA,Peter Hall,Crime,6849998.0,Never Talk to Strangers,R,1995-10-20,86,5.1,Rebecca De Mornay,5483,Lewis A. Green,1995,-0.6710709959709528,0.02347581417924925,0,first
0.0,CiBy 2000,Spain,Pedro Almod�var,Drama,1162000.0,The Flower of My Secret,R,1996-03-08,103,7.1,Marisa Paredes,8430,Pedro Almod�var,1995,-0.8624306890463632,0.07660586477515463,0,first
0.0,British Screen Productions,France,Tim Sullivan,Comedy,218626.0,Jack & Sarah,PG,1996-03-22,110,6.6,Richard E. Grant,4448,Tim Sullivan,1995,-0.8738936194785171,0.06514293434300078,0,first
0.0,BIM Distribuzione,UK,Ken Loach,Drama,230187.0,Land and Freedom,NOT RATED,1996-03-22,109,7.6,Ian Hart,8477,Jim Allen,1995,-0.8737531418538147,0.06528341196770329,0,first
8000000.0,"Rank Organisation, The",UK,David Price,Comedy,2763020.0,Dr. Jekyll and Ms. Hyde,PG-13,1995-08-25,100,4.4,Sean Young,2379,David Price,1995,-0.6901706171826572,-0.05674624295028384,0,first
0.0,Touchstone Pictures,USA,Antonia Bird,Drama,15453274.0,Mad Love,PG-13,1995-05-26,93,5.3,Chris O'Donnell,5568,Paula Milne,1995,-0.6887775253500467,0.2502590284714712,0,first
14000000.0,Touchstone Pictures,USA,James Ivory,Biography,2474000.0,Jefferson in Paris,PG-13,1995-03-31,139,5.7,Nick Nolte,2535,Ruth Prawer Jhabvala,1995,-0.5790779296993285,-0.17486269015881367,0,first
0.0,Paradis Films,Greece,Theodoros Angelopoulos,Drama,42202.0,Ulysses' Gaze,UNRATED,1997-11-01,176,7.6,Harvey Keitel,4957,Theodoros Angelopoulos,1995,-0.8760373461855944,0.06299920763592352,0,first
0.0,Bergen,Netherlands,Marleen Gorris,Comedy,4823217.0,Antonia's Line,R,1996-02-02,102,7.5,Willeke van Ammelrooy,7174,Marleen Gorris,1995,-0.8179432686086375,0.1210932852128803,0,first
0.0,Touchstone Pictures,USA,Damian Harris,Crime,3700000.0,Bad Company,R,1995-01-20,108,5.4,Ellen Barkin,2411,Ross Thomas,1995,-0.8315914699913475,0.1074450838301704,0,first
5000000.0,40 Acres & A Mule Filmworks,USA,Nick Gomez,Crime,3565508.0,New Jersey Drive,R,1995-04-19,98,6.7,Shar-Ron Corley,2341,Nick Gomez,1995,-0.7377218751578198,0.01030706642048268,0,first
0.0,Hollywood Pictures,UK,Peter Chelsom,Comedy,532268.0,Funny Bones,R,1995-03-31,128,7.0,Jerry Lewis,3191,Peter Chelsom,1995,-0.870082557877708,0.06895399594380981,0,first
4000000.0,British Broadcasting Corporation (BBC),UK,Mike Newell,Comedy,258195.0,An Awfully Big Adventure,R,1995-07-21,112,6.0,Hugh Grant,2273,Beryl Bainbridge,1995,-0.7970097719575949,-0.0107793079306494,0,first
0.0,Polygram Filmed Entertainment,UK,David Anspaugh,Comedy,2488858.0,Moonlight and Valentino,R,1995-09-29,105,5.8,Elizabeth Perkins,3086,Ellen Simon,1995,-0.8463080473927383,0.09272850642877953,0,first
150000.0,Party Productions,USA,Daisy von Scherler Mayer,Comedy,472370.0,Party Girl,R,1995-06-09,94,6.6,Parker Posey,3784,Harry Birckmayer,1995,-0.8679452638449493,0.06536106160927221,0,first
23000000.0,Castle Rock Entertainment,UK,John Boorman,Action,5750110.0,Beyond Rangoon,R,1995-08-25,100,6.6,Patricia Arquette,4306,Alex Lasker,1995,-0.3673630905250653,-0.3069615530223379,0,first
0.0,The Booking Office,USA,Christopher Ashley,Comedy,3487767.0,Jeffrey,R,1995-08-18,92,6.7,Steven Weber,5075,Paul Rudnick,1995,-0.8341703115901273,0.10486624223139053,0,first
0.0,Lee Rich Productions,USA,Christopher Cain,Family,7506759.0,The Amazing Panda Adventure,PG,1995-08-25,100,5.8,Stephen Lang,3344,John Wilcox,1995,-0.7853355697980249,0.153700984023493,0,first
0.0,Gramercy Pictures (I),UK,Mario Van Peebles,Drama,6834525.0,Panther,R,1995-05-03,100,6.4,Kadeem Hardison,1943,Melvin Van Peebles,1995,-0.7935038801141122,0.14553267370740575,0,first
3000000.0,Republic Pictures (II),USA,Mark Jones,Comedy,294991.0,Rumpelstiltskin,R,1995-11-24,87,4.4,Max Grod�nchik,1935,Mark Jones,1995,-0.8156634252605816,0.00876856121500717,0,first
6500000.0,Populist Pictures,USA,Steven Soderbergh,Crime,536023.0,The Underneath,R,1995-04-28,99,6.2,Peter Gallagher,2718,Don Tracy,1995,-0.7458819829426473,-0.05515532503730948,0,first
0.0,Twentieth Century Fox Film Corporation,USA,Phillip Borsos,Adventure,11642946.0,Far from Home: The Adventures of Yellow Dog,PG,1995-01-13,81,6.4,Jesse Bradford,2182,Phillip Borsos,1995,-0.7350767924357284,0.20395976138578947,0,first
0.0,PolyGram Filmed Entertainment,UK,Christopher Hampton,Biography,3242342.0,Carrington,R,1995-11-10,121,6.9,Emma Thompson,4621,Christopher Hampton,1995,-0.8371524689331444,0.10188408488837353,0,first
0.0,CiBy 2000,USA,Ulu Grosbard,Drama,1110104.0,Georgia,R,1995-12-08,115,6.5,Jennifer Jason Leigh,2530,Barbara Turner,1995,-0.8630612769549838,0.07597527686653403,0,first
0.0,Warner Bros.,USA,John Gray,Adventure,3674841.0,Born to Be Wild,PG,1995-03-31,100,5.1,Wil Horneff,1191,Paul Young,1995,-0.8318971768125474,0.10713937700897054,0,first
0.0,Rysher Entertainment,USA,Martha Coolidge,Drama,7025496.0,Three Wishes,PG,1995-10-27,115,6.2,Patrick Swayze,2311,Clifford Green,1995,-0.7911833929186215,0.14785316090289646,0,first
0.0,Caravan Pictures,USA,James Melkonian,Comedy,7557877.0,The Jerky Boys,R,1995-02-03,100,4.6,John G. Brennan,2209,James Melkonian,1995,-0.7847144353615969,0.15432211845992103,0,first
11000000.0,"Samuel Goldwyn Company, The",USA,Mira Nair,Comedy,2832826.0,The Perez Family,R,1995-05-12,100,6.1,Marisa Tomei,1847,Christine Bell,1995,-0.6320201213247617,-0.11320031443831763,0,first
6000000.0,Live Entertainment,USA,Aaron Norris,Action,5093707.0,Top Dog,PG-13,1995-04-28,86,4.1,Chuck Norris,2629,Aaron Norris,1995,-0.7000519792917897,0.009775439837869672,0,first
0.0,Adelaide Motion Picture Company,Australia,Mario Andreacchio,Adventure,47687.0,Napoleon,G,1997-10-10,81,6.1,Jamie Croft,1353,Mario Andreacchio,1995,-0.8759706979915373,0.06306585582998052,0,first
0.0,Miramax,USA,James Foley,Drama,26282.0,Two Bits,PG-13,1995-11-22,85,6.3,Al Pacino,2903,Joseph Stefano,1995,-0.8762307899867591,0.06280576383475887,0,first
2000000.0,Avrora Media,Russia,Anthony Waller,Horror,1204430.0,Mute Witness,R,1995-09-15,95,6.8,Marina Zudina,4634,Anthony Waller,1995,-0.8237135999844403,0.03891990893979143,0,first
0.0,Cecchi Gori Group Tiger Cinematografica,Italy,Giuseppe Tornatore,Drama,116797.0,The Star Maker,R,1996-03-08,113,7.4,Sergio Castellitto,4129,Giuseppe Tornatore,1995,-0.8751309428974113,0.06390561092410664,0,first
0.0,Paramount Pictures,Germany,Harold Ramis,Comedy,911310.0,Stuart Saves His Family,PG-13,1995-04-12,100,5.3,Al Franken,2375,Al Franken,1995,-0.8654768213650796,0.07355973245643829,0,first
8000000.0,Charles Matthau-Jerry Tokofsky-John Davis Productions,USA,Charles Matthau,Drama,493007.0,The Grass Harp,PG,1996-10-11,107,7.2,Piper Laurie,3093,Truman Capote,1995,-0.7177535282010707,-0.08432915396869745,0,first
0.0,RAS,USA,Mark Lewis,Comedy,3992809.0,Gordy,G,1995-05-12,100,3.9,Kristy Young,1701,Jay Sommers,1995,-0.8280335500180299,0.11100300380348796,0,first
0.0,Breakheart Films,USA,Tim Metcalfe,Biography,65682.0,Killer: A Journal of Murder,R,1996-09-06,91,6.4,James Woods,1888,Thomas E. Gaddis,1995,-0.8757520408808616,0.06328451294065626,0,first
0.0,Neue Deutsche Filmgesellschaft (NDF),USA,Hal Hartley,Drama,76875.0,Flirt,R,1996-08-07,85,6.3,Paul Austin,1677,Hal Hartley,1995,-0.875616034821412,0.06342051900010576,0,first
0.0,Hachette Premi�re,France,Jean-Paul Rappeneau,Adventure,1877179.0,The Horseman on the Roof,R,1995-10-06,135,7.1,Olivier Martinez,5076,Jean-Claude Carri�re,1995,-0.8537405543558403,0.0852959994656775,0,first
0.0,Rysher Entertainment,USA,Jack Baran,Crime,1176982.0,Destiny Turns on the Radio,R,1995-04-28,102,4.5,Dylan McDermott,1959,Robert Ramsey,1995,-0.862248642876197,0.07678791094532098,0,first
22000000.0,Hollywood Pictures,USA,Peter Yates,Comedy,12100000.0,Roommates,PG,1995-03-03,108,6.4,Peter Falk,1509,Max Apple,1995,-0.30930638575834896,-0.2107033258069785,0,first
0.0,Castle Rock Entertainment,UK,Kenneth Branagh,Comedy,346839.0,A Midwinter's Tale,R,1996-02-16,99,7.3,Michael Maloney,2095,Kenneth Branagh,1995,-0.8723357042725672,0.0667008495489506,0,first
0.0,Oxford Film Company,Canada,Rick Stevenson,Adventure,2643346.0,Magic in the Water,PG,1995-08-30,98,5.8,Mark Harmon,1681,Rick Stevenson,1995,-0.844430864857919,0.09460568896359883,0,first
0.0,Iwerks Entertainment,France,Jean-Jacques Annaud,Adventure,15054389.0,Wings of Courage,G,1996-09-18,50,6.5,Craig Sheffer,537,Alain Godard,1995,-0.6936243740075565,0.24541217981396138,0,first
0.0,Hollywood Pictures,USA,Diane Keaton,Comedy,7929241.0,Unstrung Heroes,PG,1995-09-22,93,6.7,Andie MacDowell,2788,Franz Lidz,1995,-0.7802019941696556,0.1588345596518623,0,first
0.0,Anuline,UK,John Irvin,Comedy,2196534.0,A Month by the Lake,PG,1995-09-22,92,6.4,Vanessa Redgrave,1897,H.E. Bates,1995,-0.8498600741346763,0.08917647968684161,0,first
0.0,Cin�a,France,Beno�t Jacquot,Drama,136153.0,A Single Girl,TV-MA,1996-10-30,90,7.2,Virginie Ledoyen,1272,J�r�me Beaujour,1995,-0.8748957482858948,0.06414080553562318,0,first
150000.0,Ferdos Films,Iran,Jafar Panahi,Drama,474047.0,The White Balloon,UNRATED,1995-11-27,85,7.8,Aida Mohammadkhani,5258,Abbas Kiarostami,1995,-0.8679248866304673,0.0653814388237542,0,first
10000000.0,Michael Ritchie Productions,USA,Michael Ritchie,Musical,44757.0,The Fantasticks,PG,1995,86,5.8,Joel Grey,1008,Tom Jones,1995,-0.6849986881564508,-0.12797735882136363,0,first
0.0,Interscope Communications,USA,David Madden,Drama,961147.0,Separate Lives,R,1995-09-08,102,5.0,Jim Belushi,596,Steven Pressfield,1995,-0.8648712523500895,0.0741653014714284,0,first
92000000.0,Warner Bros.,USA,Jan de Bont,Action,241721524.0,Twister,PG-13,1996-05-10,113,6.3,Helen Hunt,152463,Michael Crichton,1996,3.8178763240507623,1.2423728125971187,1,second
3500000.0,Channel Four Films,UK,Danny Boyle,Drama,16501785.0,Trainspotting,R,1996-08-09,94,8.2,Ewan McGregor,530849,John Hodge,1996,-0.609184411730566,0.1961468135207012,0,first
7000000.0,PolyGram Filmed Entertainment,USA,Joel Coen,Crime,24611975.0,Fargo,R,1996-04-05,98,8.1,William H. Macy,500735,Ethan Coen,1996,-0.4437848892942199,0.22784100738679658,0,first
14000000.0,Dimension Films,USA,Wes Craven,Horror,103046663.0,Scream,R,1996-12-20,111,7.2,Neve Campbell,238628,Kevin Williamson,1996,0.6429797476857299,1.047194987226245,1,second
19000000.0,Dimension Films,USA,Robert Rodriguez,Action,25753840.0,From Dusk Till Dawn,R,1996-01-19,108,7.3,Harvey Keitel,236890,Robert Kurtzman,1996,-0.20070096151085007,0.012506665786449593,0,first
75000000.0,Twentieth Century Fox Film Corporation,USA,Roland Emmerich,Action,306169255.0,Independence Day,PG-13,1996-07-03,145,7.0,Will Smith,461225,Dean Devlin,1996,4.276267281546094,2.3501896517193823,2,third
14500000.0,Bazmark Films,USA,Baz Luhrmann,Drama,46351345.0,Romeo + Juliet,PG-13,1996-11-01,120,6.8,Leonardo DiCaprio,180239,William Shakespeare,1996,-0.036374257516048565,0.3487402208001449,0,first
36000000.0,TriStar Pictures,USA,Danny DeVito,Comedy,33084249.0,Matilda,PG,1996-08-02,98,6.8,Danny DeVito,98249,Roald Dahl,1996,0.2130837243435377,-0.22313452998609462,3,fourth
12000000.0,Universal Pictures,USA,Dennis Dugan,Comedy,38624000.0,Happy Gilmore,PG-13,1996-02-16,92,7.0,Adam Sandler,166846,Tim Herlihy,1996,-0.17802107199083222,0.3025972124469688,0,first
3000000.0,NDF International,USA,Mira Nair,Crime,4109095.0,Kama Sutra: A Tale of Love,R,1997-02-28,117,6.0,Naveen Andrews,8807,Helena Kriel,1996,-0.7693182760270859,0.05511371044850282,0,first
44000000.0,Astoria Films,USA,Barry Levinson,Crime,49100000.0,Sleepers,R,1996-10-18,147,7.6,Robert De Niro,163662,Lorenzo Carcaterra,1996,0.5604970849890115,-0.18133334892976533,3,fourth
27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,1996-12-06,162,7.4,Ralph Fiennes,152610,Michael Ondaatje,1996,0.5948633495179269,0.5024587972260821,3,fourth
50000000.0,TriStar Pictures,USA,Cameron Crowe,Comedy,153952592.0,Jerry Maguire,R,1996-12-13,139,7.3,Tom Cruise,204244,Cameron Crowe,1996,1.949164715051329,0.978125146440694,1,second
15000000.0,Columbia Pictures Corporation,USA,Andrew Fleming,Drama,24881000.0,The Craft,R,1996-05-03,101,6.3,Robin Tunney,62195,Peter Filardi,1996,-0.2877098787327934,0.07830383835907843,0,first
80000000.0,Paramount Pictures,USA,Brian De Palma,Action,180981856.0,Mission: Impossible,PG-13,1996-05-22,110,7.1,Tom Cruise,323291,Bruce Geller,1996,2.850619936884147,0.7335346948142208,1,second
30000000.0,Paramount Pictures,USA,Gregory Hoblit,Crime,56116183.0,Primal Fear,R,1996-04-03,129,7.7,Richard Gere,144847,William Diehl,1996,0.3783400151089818,0.17133089547120783,3,fourth
80000000.0,Warner Bros. Family Entertainment,USA,Joe Pytka,Animation,90463534.0,Space Jam,PG,1996-11-15,88,6.3,Michael Jordan,124368,Leo Benvenuti,1996,1.7507324819391308,-0.3663527601307962,1,second
75000000.0,Hollywood Pictures,USA,Michael Bay,Action,134069511.0,The Rock,R,1996-06-07,136,7.4,Sean Connery,274324,David Weisberg,1996,2.1850845768462777,0.25900694701956595,1,second
0.0,Imagine Entertainment,USA,James Foley,Drama,20754000.0,Fear,R,1996-04-12,97,6.2,Mark Wahlberg,34037,Christopher Crowe,1996,-0.6243684432914898,0.31466811053002813,0,first
40000000.0,Regency Enterprises,USA,Joel Schumacher,Crime,108766007.0,A Time to Kill,R,1996-07-24,149,7.4,Matthew McConaughey,108790,John Grisham,1996,1.2090952457698592,0.6200709016456547,1,second
70000000.0,Tim Burton Productions,USA,Tim Burton,Comedy,37771017.0,Mars Attacks!,PG-13,1996-12-13,106,6.3,Jack Nicholson,183327,Len Brown,1996,0.9194584889539368,-0.8156115286295599,3,fourth
4000000.0,Dimension Films,USA,Kevin Yagher,Horror,16675000.0,Hellraiser: Bloodline,R,1996-03-08,85,5.1,Bruce Ramsay,15579,Peter Atkins,1996,-0.5975292969463744,0.1887011670805713,0,first
36000000.0,Columbia Pictures Corporation,USA,Milos Forman,Biography,20191312.0,The People vs. Larry Flynt,R,1997-01-10,129,7.3,Woody Harrelson,76047,Scott Alexander,1996,0.05642174309628881,-0.37979651123334357,3,fourth
31000000.0,United Artists,USA,Mike Nichols,Comedy,124060553.0,The Birdcage,R,1996-03-08,117,7.0,Robin Williams,66577,Jean Poiret,1996,1.223032309030325,0.9778216669439084,1,second
40000000.0,New Line Cinema,USA,John Frankenheimer,Horror,27663982.0,The Island of Dr. Moreau,PG-13,1996-08-23,96,4.4,David Thewlis,27551,H.G. Wells,1996,0.22362514538358472,-0.36539919874061993,3,fourth
100000000.0,Walt Disney Feature Animation,USA,Gary Trousdale,Animation,100138851.0,The Hunchback of Notre Dame,G,1996-06-21,91,6.9,Demi Moore,113772,Tab Murphy,1996,2.25031241107084,-0.6308032799719475,4,
25000000.0,Twentieth Century Fox Film Corporation,USA,Nicholas Hytner,Drama,7340103.0,The Crucible,PG-13,1996-11-27,124,6.8,Daniel Day-Lewis,30726,Arthur Miller,1996,-0.30984157500197707,-0.3258430823965358,0,first
26000000.0,Clavius Base,USA,Tom Hanks,Comedy,25809813.0,That Thing You Do!,PG,1996-10-04,108,6.9,Tom Hanks,53448,Tom Hanks,1996,-0.06631550543541156,-0.12051853527861332,3,fourth
890000.0,Miramax,USA,Billy Bob Thornton,Drama,24475416.0,Sling Blade,R,1997-03-14,135,8.0,Billy Bob Thornton,76760,Billy Bob Thornton,1996,-0.5621498677644752,0.34288733107775016,0,first
45000000.0,Digital Image Associates,USA,Jonathan Frakes,Action,92001027.0,First Contact,PG-13,1996-11-22,111,7.6,Patrick Stewart,103044,Gene Roddenberry,1996,1.10088790505421,0.3208559486867902,1,second
9000000.0,Alliance Communications Corporation,Canada,David Cronenberg,Drama,2038450.0,Crash: Extra�os placeres,NC-17,1997-03-21,100,6.4,James Spader,44693,J.G. Ballard,1996,-0.6798741006197592,-0.08465124883602886,0,first
55000000.0,Warner Bros.,USA,Stuart Baird,Action,56569216.0,Executive Decision,R,1996-03-15,133,6.4,Kurt Russell,43393,Jim Thomas,1996,0.8613638463183404,-0.30068333453550977,3,fourth
45000000.0,Regency Enterprises,USA,Ron Shelton,Comedy,53854588.0,Tin Cup,R,1996-08-16,135,6.3,Kevin Costner,40040,John Norville,1996,0.6373708095105549,-0.1426611468568649,3,fourth
7000000.0,Columbia Pictures Corporation,USA,Wes Anderson,Comedy,560069.0,Bottle Rocket,R,1996-02-21,91,7.1,Luke Wilson,58644,Owen Wilson,1996,-0.7360394195639788,-0.0644135228829624,0,first
15000000.0,Motion Picture Corporation of America (MPCA),USA,Jason Bloom,Comedy,26757000.0,Bio-Dome,PG-13,1996-01-12,88,4.4,Pauly Shore,22728,Adam Leff,1996,-0.2649146167362569,0.10109910035561492,0,first
75000000.0,Walt Disney Pictures,USA,Stephen Herek,Adventure,136189294.0,101 Dalmatians,G,1996-11-27,103,5.7,Glenn Close,81872,Dodie Smith,1996,2.210842044256088,0.2847644144293763,1,second
3800000.0,Island Pictures,USA,Paris Barclay,Comedy,20109115.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,R,1996-01-12,89,6.6,Shawn Wayans,40789,Shawn Wayans,1996,-0.5596215434603026,0.23424922505637155,0,first
